segment,time_s,min_speed_mph,max_speed_mph,likely_speed_mph,min_position_ft,max_position_ft,likely_position_ft
57,1004.6890756302521,1.274621848739544,22.787226890756273,20.09815126050418,29754.501286758845,29796.923999279144,29791.62116021411
57,1004.9579831932773,0.0,23.5939495798319,20.6359663865546,29754.739570892798,29806.070336098524,29799.653900829828
57,1005.2268907563025,0.0,24.40067226890753,21.173781512605018,29754.739570892798,29815.5348432618,29807.898755008147
57,1005.4957983193277,0.0,25.20739495798316,21.71159663865544,29754.739570892798,29825.317520768986,29816.35572274907
57,1005.7647058823529,0.0,26.014117647058786,22.249411764705854,29754.739570892798,29835.418368620067,29825.024804052595
57,1006.0336134453781,0.0,26.82084033613441,22.787226890756273,29754.739570892798,29845.837386815056,29833.90599891872
57,1006.3025210084033,0.0,27.627563025210037,23.32504201680669,29754.739570892798,29856.57457535394,29842.999307347447
57,1006.5714285714286,0.0,28.434285714285664,23.86285714285711,29754.739570892798,29867.629934236735,29852.304729338775
57,1006.8403361344538,0.0,29.241008403361292,24.400672268907527,29754.739570892798,29879.003463463425,29861.822264892704
57,1007.109243697479,0.0,30.047731092436923,24.93848739495795,29754.739570892798,29890.695163034023,29871.551914009236
57,1007.3781512605042,0.0,30.854453781512547,25.476302521008368,29754.739570892798,29902.705032948517,29881.49367668837
57,1007.6470588235294,0.0,31.661176470588174,25.584988425034172,29754.739570892798,29915.03307320692,29891.573645329616
57,1007.9159663865546,0.0,32.46789915966381,25.584988425034172,29754.739570892798,29927.679283809222,29901.664330364467
57,1008.1848739495798,0.0,33.274621848739436,25.584988425034172,29754.739570892798,29940.643664755426,29911.755015399318
57,1008.453781512605,0.0,34.081344537815056,25.584988425034172,29754.739570892798,29953.926216045533,29921.84570043417
57,1008.7226890756302,0.0,34.88806722689068,25.584988425034172,29754.739570892798,29967.52693767954,29931.93638546902
57,1008.9915966386554,0.0,35.69478991596631,25.584988425034172,29754.739570892798,29981.445829657452,29942.02707050387
57,1009.2605042016806,0.0,36.50151260504194,25.584988425034172,29754.739570892798,29995.682891979264,29952.117755538722
